2005-08-04,4034.22
2005-08-05,4049.95
2005-08-08,4059.94
2005-08-09,4057.52
2005-08-10,4028.45
2005-08-11,4035.46
2005-08-12,4012.42
2005-08-15,4016.32
2005-08-16,4035.72
2005-08-17,4048.12
2005-08-18,4045.20
2005-08-19,4047.26
2005-08-23,4025.14
2005-08-24,4017.89
2005-08-25,3992.57
2005-08-26,3980.37
2005-08-29,3949.74
2005-08-30,3939.66
2005-08-31,3938.70
2005-09-01,3924.11
2005-09-02,3884.63
2005-09-05,3885.88
2005-09-06,3875.43
2005-09-07,3845.93
2005-09-08,3845.97
2005-09-09,3847.17
2005-09-12,3833.60
2005-09-13,3806.32
2005-09-14,3786.10
2005-09-15,3819.56
2005-09-16,3801.87
2005-09-19,3791.59
2005-09-20,3781.75
2005-09-21,3781.03
2005-09-22,3797.74
2005-09-23,3791.57
2005-09-26,3801.74
2005-09-27,3816.37
2005-09-28,3816.37
2005-09-29,3831.41
2005-09-30,3832.69
2005-10-03,3831.01
2005-10-04,3868.87
2005-10-05,3842.16
2005-10-06,3840.40
2005-10-07,3843.49
2005-10-11,3846.16
2005-10-12,3879.72
2005-10-13,3908.63
2005-10-14,3921.40
2005-10-17,3957.38
2005-10-18,3979.95
2005-10-19,4001.76
2005-10-21,4008.76
2005-10-24,4006.61
2005-10-25,4000.86
2005-10-26,3987.52
2005-10-27,3964.1
2005-10-28,3976.62
2005-10-31,3939.45
2005-11-01,3906.04
2005-11-02,3893.23
2005-11-03,3880.88
2005-11-07,3898.89
2005-11-08,3915.45
2005-11-10,3912.15
2005-11-11,3928.16
2005-11-14,3930.18
2005-11-15,3938.06
2005-11-16,3928.79
2005-11-17,3946.41
2005-11-18,3951.59
2005-11-23,3964.28
2005-11-24,3969.76
2005-11-25,3955.38
2005-11-28,3954.72
2005-11-29,3968.33
2005-11-30,3974.12
2005-12-01,3997.56
2005-12-02,4022.02
2005-12-05,4001.44
2005-12-06,3989.73
2005-12-07,3986.27
2005-12-08,4004.68
2005-12-09,3972.82
2005-12-13,3961.41
2005-12-14,3949.97
2005-12-15,3944.50
2005-12-16,3963.26
2005-12-19,3963.63
2005-12-20,3958.01
2005-12-21,3957.08
2005-12-23,3953.01
2005-12-27,3968.97
2005-12-28,3979.61
2005-12-29,3969.40
2005-12-30,3973.04
2006-01-03,3991.18
2006-01-04,4011.80
2006-01-06,4030.97
2006-01-09,4074.71
2006-01-10,4072.46
2006-01-12,4125.40
2006-01-13,4140.66
2006-01-16,4177.24
2006-01-17,4205.72
2006-01-18,4217.37
2006-01-19,4204.68
2006-01-20,4199.53
2006-01-23,4194.02
2006-01-24,4183.91
2006-01-25,4196.48
2006-01-26,4159.16
2006-01-27,4173.50
2006-01-30,4169.99
2006-02-10,4100.22
2006-02-13,4101.26
2006-02-14,4089.44
2006-02-15,4088.26
2006-02-16,4092.07
2006-02-17,4071.00
2006-02-20,4093.45
2006-02-21,4068.81
2006-02-22,4068.29
2006-02-23,4069.16
2006-02-24,4062.56
2006-02-27,4050.14
2006-02-28,
2006-03-01,4045.13
2006-03-02,4043.92
2006-03-06,4023.34
2006-03-07,3989.76
2006-03-08,3916.55
2006-03-09,3878.88
2006-03-10,3872.21
2006-03-13,3863.74
2006-03-14,3887.59
2006-03-15,3916.25
2006-03-16,3924.75
2006-03-17,3955.42
2006-03-18,3955.42
2006-03-20,3973.11
2006-03-21,3973.75
2006-03-23,4038.55
2006-03-24,4067.41
2006-03-27,4085.61
2006-03-28,4102.61
2006-03-29,4115.9
2006-03-30,4115.30
2006-03-31,4101.64
2006-04-03,4092.48
2006-04-04,4086.27
2006-04-05,4056.65
2006-04-06,4048.36
2006-04-07,4025.30
2006-04-10,4000.41
2006-04-11,3984.82
2006-04-12,3976.32
2006-04-13,3973.79
2006-04-18,3995.83
2006-04-19,3974.64
2006-04-20,3960.19
2006-04-24,3968.63
2006-04-25,3986.74
2006-04-26,3991.26
2006-04-27,4004.48
2006-04-28,4025.21
2006-05-02,4040.05
2006-05-03,4076.97
2006-05-04,4114.41
2006-05-08,4190.32
2006-05-09,4220.52
2006-05-10,4278.55
2006-05-11,4292.36
2006-05-12,4316.72
2006-05-15,4393.17
2006-05-16,4451.41
2006-05-17,4447.99
2006-05-18,4441.54
2006-05-19,4411.81
2006-05-22,4389.69
2006-05-23,4383.83
2006-05-24,4363.97
2006-05-25,4322.91
2006-05-26,4338.42
2006-05-30,4365.90
2006-05-31,4349.75
2006-06-02,4339.47
2006-06-05,4294.44
2006-06-06,4280.96
2006-06-07,4221.57
2006-06-08,4204.34
2006-06-09,4189.66
2006-06-12,4194.59
2006-06-13,4214.38
2006-06-16,4272.43
2006-06-19,4288.31
2006-06-20,4284.19
2006-06-21,4285.23
2006-06-23,4246.80
2006-06-26,4227.16
2006-06-27,4218.10
2006-06-28,4250.20
2006-06-29,4239.96
2006-06-30,4260.49
2006-07-03,4273.17
2006-07-04,4263.59
2006-07-05,4274.25
2006-07-06,4246.38
